Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Label,Scaffold,Structure
2.4195647,0.9058409,-0.57247293,-0.12107825,1.3478047,-1.0261383,-0.58560455,0.5755427,-0.7720698,-0.66891193,-0.22058399,2.2536695,1.3447598,-0.4538974,-0.38313305,0.48713112,0.7329865,-0.106691875,-1.6821148,-1.1126983,-0.7646943,-0.8022753,0.9247496,0.20722213,-0.63751787,0.9829684,-0.034914706,-1.3848587,0.30662557,-0.62302893,0.78276,-1.3189414,l7,c1ccc(-c2ccccc2)cc1,CCCCOC(=O)NNc1ccccc1-c1ccccc1
3.3304374,1.0483993,-0.077733725,-0.7077853,-0.5839544,-0.89825094,0.20922188,0.47723815,-0.55926114,-0.7008081,0.2970678,1.5880547,0.6998311,-0.060979437,-0.18055172,0.10481382,0.7541717,0.38863006,-2.0326295,-0.6684156,-0.79688704,-0.23597524,0.4784365,-0.2252508,-0.30646482,0.7198074,-0.13928825,-1.1465275,-0.279309,-0.16526338,1.5014396,-1.8322157,l7,c1ccc(-c2ccccc2)cc1,CCCCNC(=O)N(C)c1cccc(-c2ccc(C=C(OC)C(=O)OC)cc2OCCCC)c1
1.8170862,0.5678851,-1.9444735,-0.4572429,1.2291757,-1.0738357,-0.07510856,0.50204957,-0.90764797,-1.1207026,-0.18905851,2.4908721,-0.1749326,0.56355447,0.06874806,0.16859311,0.30040663,-0.111968905,-1.5701149,-0.4289857,-0.80177,-0.4748435,0.7732474,0.44690382,-0.4891262,0.9697132,0.13162206,-1.2041708,1.2865442,0.00022266264,1.2677639,-1.5604067,l7,c1ccc(-c2ccccc2)cc1,COc1ccc(-c2ccc(CO)cc2)cc1C(N)=O
0.7676858,0.9070285,-1.7387319,0.17873433,1.3295649,0.68662965,-0.7670756,0.28877985,-0.7758188,-0.91768736,-0.39734167,2.049831,0.4480695,-0.5320462,-0.15124539,0.4265334,0.32429013,-0.33872873,-0.37050548,-1.4927142,-1.0315561,-1.0901749,1.5709167,0.65038717,-0.86856747,0.67300934,-0.65212154,-1.1845144,0.9325235,-0.042382777,2.2716935,-1.1544651,l7,c1ccc(-c2ccccc2)cc1,ClCc1cccc(-c2cccc(Cl)c2)c1
2.6783168,0.32445654,0.34471923,-0.754316,0.35332343,-1.376338,-1.1695065,1.1664158,-0.7675782,-0.693435,0.06747808,1.0558269,1.6880121,0.3572358,-0.5663704,1.2146807,1.2215513,0.27023357,-1.6217042,-1.3360841,-0.2763394,-0.23766169,0.5243628,-0.38145223,-1.20286,0.8936105,-0.053898893,-1.4462259,-0.7429587,0.3340522,0.6896986,-0.5572442,l7,c1ccc(-c2ccccc2)cc1,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O.c1ccc(-c2ccccc2)cc1
2.9634557,0.9535477,0.17665237,-0.42831558,0.02051622,-0.33758098,-1.2951258,1.1358776,-0.364353,-0.27623525,0.30805656,0.641697,1.4317963,-0.98046434,-0.18232687,0.81006527,0.8055134,1.231351,-1.4864125,-1.0558956,-0.2362573,-0.53648525,0.13741344,-0.31872335,-1.4001387,0.6531702,0.0075213104,-1.2383314,-0.87187606,-0.69574916,1.5148861,-1.0872488,l7,c1ccc(-c2ccccc2)cc1,CCCCCCCCCCOC(=O)SSc1ccc(-c2ccc(SSC(=O)OCCCCCCCCCC)cc2)cc1
1.984305,1.233826,-1.1213083,-0.39882734,0.16725774,0.29569843,-0.56629527,0.45611727,-0.91075176,-0.6123031,-0.6819039,2.638202,0.4232864,-0.5479558,0.13082923,0.13299982,-0.30022654,-0.43061253,-0.9683692,-0.49170718,-0.92698705,-1.3607572,0.9544516,0.39885405,-0.638805,0.8901252,-0.3822181,-1.3401266,0.9870455,0.045708362,2.134326,-1.193879,l7,c1ccc(-c2ccccc2)cc1,CCCCOc1ccc(-c2cc(C)c(Br)cc2C)cc1F
2.2990236,0.92247593,-0.57849497,0.28297642,0.11773756,0.14114699,-0.92978454,1.0162055,-0.7397657,-0.6667145,-0.49023855,1.6876714,2.3751853,-0.31516972,-0.3973807,0.73470414,-0.31598988,-0.8073232,-0.694185,0.2754315,-0.86171967,-1.8243238,0.64438576,0.033882227,-0.7702071,0.63728034,-0.22271627,-1.5008016,0.17159848,0.4923054,0.9398237,-1.6570194,l7,c1ccc(-c2ccccc2)cc1,CCCNCc1cc(-c2cc(F)c(F)c(F)c2)ccc1F
2.099732,1.6403018,-0.7087019,-1.1314017,-0.28595033,-1.0967202,0.35067484,-0.00585325,-0.500264,-0.3027096,-0.28384405,1.8397398,0.007780953,0.1079439,0.61390305,-0.19998407,0.12515394,0.330589,-1.6412158,-0.9885365,-0.978423,-1.3843576,0.6101085,-0.19889663,-0.32034093,0.6954215,0.047826093,-0.843233,-0.095131874,1.4208496,2.3388088,-1.2632675,l7,c1ccc(-c2ccccc2)cc1,Cc1cc(-c2cccc(CO)c2C)c(C)cc1OCCO[Si](C)(C)C(C)(C)C
1.4604723,0.7625619,-1.9616534,-0.54741794,0.9344582,-0.078985125,-0.69015574,0.50735825,-1.0716556,-1.3315247,0.1527949,2.2435532,0.7230782,1.0790287,0.05947108,0.29027647,-0.24879588,-0.7926221,-1.0031883,-0.32528478,-0.82278955,-1.5324357,1.0615076,0.3200915,-0.7044504,1.0385604,0.07240039,-1.2475579,1.1770446,0.57305217,1.1470275,-1.2442219,l7,c1ccc(-c2ccccc2)cc1,COc1ccc(-c2ccc(F)c(O)c2)c(F)c1
1.9176033,1.304288,-0.012418835,-0.8114246,-0.13175344,-1.0314801,0.0332866,0.46269935,-1.0166276,-0.3957365,-0.56669986,2.4409869,1.0696348,-0.4762166,-0.269866,0.47707188,0.8663342,1.4504974,-1.940692,-0.88384175,-0.23784967,-1.0593371,0.5795435,0.20723055,-0.08755127,0.22759753,-0.5789989,-1.5530338,-0.3406388,0.5643625,1.1816211,-1.3885912,l7,c1ccc(-c2ccccc2)cc1,CC(C)C=NNC(=O)c1ccc(-c2ccc(C(=O)NN=CC(C)C)cc2)cc1
1.3271543,1.0092633,-1.5196316,-0.5529411,0.837481,-0.8870403,-0.7508539,0.8907687,-1.1360344,-1.6148362,-0.6480796,2.1742399,-0.37673992,0.56595725,-0.28398645,0.48661718,0.87155646,0.117988326,-1.5237939,-0.46034014,-0.85482603,0.40266898,0.78686184,0.5805768,-0.39181536,0.6857544,-0.078682,-1.310203,1.3471984,0.12918423,1.6021404,-1.4256096,l7,c1ccc(-c2ccccc2)cc1,CC(=O)c1cccc(-c2ccc(CC(N)C(=O)O)cc2)c1
1.8199733,0.69951,-0.36915743,-0.15928055,1.1785184,-1.4621323,-0.81161106,1.2599765,-0.74006873,-0.75653243,-0.2884118,1.8051466,1.0990006,-0.03497884,-0.57103014,0.6034831,1.3305992,0.38369963,-2.0114675,-0.91854745,-0.6292133,-0.60412955,0.44575003,-0.22624229,-0.95476025,0.74096733,0.17439061,-1.4816456,-0.15755635,-0.09911227,1.7980132,-1.0631496,l7,c1ccc(-c2ccccc2)cc1,N.NCCCCC(N)C(=O)O.O=Cc1ccc(-c2ccccc2)cc1
0.5748692,1.3173902,-1.3647583,-0.77634794,1.9501678,-0.58764106,-0.9753882,0.4201433,-0.6429285,-1.5188113,-0.29623184,2.5942085,0.30467027,0.3533904,-0.26141533,0.5737444,0.7191046,-0.4083455,-0.80649126,-1.0018107,-0.4413057,-1.196708,1.3517509,0.61632913,-0.72104305,0.7552898,-0.64976823,-0.50061065,1.0542183,-0.07439051,1.0280299,-1.3893137,l7,c1ccc(-c2ccccc2)cc1,OP(O)(=S)Oc1cccc(-c2ccccc2)c1
2.1354716,1.1964394,-0.84467727,-0.3399914,0.4664187,-0.09243135,-0.8469525,1.0136154,-0.8192937,-0.5185077,-0.735877,2.3728416,1.1086394,-0.5855254,-0.08466138,0.49679223,-0.25511724,-0.34746048,-1.0513544,-0.5927737,-0.7840066,-1.4420078,0.983117,0.11635561,-0.2722455,0.6644104,-0.31093284,-1.5582488,0.6410375,-0.045145437,1.8160412,-1.4839697,l7,c1ccc(-c2ccccc2)cc1,CCCCc1ccc(-c2ccc(C(F)=CF)cc2CC)cc1
1.3376085,1.7213886,-1.1707048,-0.57318497,0.83850056,-0.23859523,-0.76802,0.21855338,-0.34887284,-0.5476445,-0.46046364,2.7402875,1.0435491,-0.5314718,-0.16416425,0.49774382,-0.13501741,0.21604075,-1.194434,-1.431091,-0.7096721,-1.4903402,1.036837,0.54683334,-0.6325909,0.57099897,-0.3093253,-1.1921237,0.5220699,0.5112696,1.4518646,-1.3558289,l7,c1ccc(-c2ccccc2)cc1,C[Si](C)(C)CCSc1cc(F)cc(-c2ccccc2)c1
1.232123,1.0035614,-1.2743952,0.0075733154,0.4417398,0.8283199,-0.95253044,0.445902,-1.0950578,-0.9498812,-0.49830994,1.4333797,2.0038795,0.13747334,0.39505875,0.7369315,0.58921415,-0.38260308,-0.29733026,0.16301571,-0.7935147,-1.8595897,0.65763754,0.20087911,-1.1922971,0.7046723,-0.9410486,-0.30419934,0.66322565,0.33582395,1.1604198,-2.600072,l7,c1ccc(-c2ccccc2)cc1,O=S([O-])Nc1ccc(-c2cc(C(F)(F)F)ccc2F)c(Cl)c1
2.1822217,0.9755771,-1.5434586,-0.821801,0.54405934,-0.5319897,-0.5044625,0.35083914,-0.9083476,-1.0587599,-0.20301253,2.174565,-0.47250664,0.4203737,0.07023907,-0.002301465,0.31447488,-0.012804925,-1.5154306,-0.686023,-0.9186059,-0.6605891,0.7076125,0.84885544,-0.19621031,1.0447928,0.40643838,-1.185533,1.3191391,0.09645957,1.5118109,-1.7456206,l7,c1ccc(-c2ccccc2)cc1,CCc1cc(-c2ccc(O)cc2)ccc1CC(=O)OC
0.62413967,1.0344837,-1.8169771,0.01711883,2.1310022,-0.4087303,-0.50904644,0.86396724,-0.7727261,-0.95118004,-0.6628837,2.3336194,0.5107983,-0.45278046,0.65275013,-0.18593231,-0.18347456,-0.25244084,-0.744352,-0.8328346,-0.4572552,-1.3872474,1.2359943,0.6350619,-0.30495375,0.61151004,-0.25379384,-1.3792096,1.0680307,-0.5524246,1.581582,-1.1918166,l7,c1ccc(-c2ccccc2)cc1,N#[N+]c1ccccc1-c1ccccc1N
2.6120465,0.9579568,-0.35269445,-0.6561557,-0.07076329,-1.3700081,0.14877856,0.301535,-0.9380445,-0.51723164,-0.2724739,2.331375,0.97917426,0.056753967,-0.42044884,0.45414013,0.7854206,0.42053756,-2.0028753,-0.7238705,-0.9586805,-0.47066125,0.29693624,0.27365574,0.03778737,0.54118234,-0.3021554,-1.4757434,0.021716665,0.37760502,1.4450475,-1.5098425,l7,c1ccc(-c2ccccc2)cc1,CCCC(NC(=O)c1ccc(-c2ccccc2OC(C)C)cc1)C(=O)NC
1.2078913,0.8508652,-1.7315363,-0.58514035,0.96606004,-1.1144484,-0.41667747,0.47422343,-0.90776324,-0.9016564,0.010526621,2.591165,0.29654986,0.80638933,-0.045086633,0.29054406,0.037487965,-0.13533626,-1.389113,-0.9228754,-0.9285852,-1.5782301,0.7852188,0.18105909,0.034717448,0.8680673,0.0031546399,-1.1254411,0.7867143,0.84662807,1.8366481,-1.0920233,l7,c1ccc(-c2ccccc2)cc1,COc1ccccc1-c1ccc(O)c(C(C)N)c1
1.3836044,0.641267,-1.5132223,-0.7431603,1.0659573,-0.7182722,-0.47371212,0.12718336,-0.73281103,-1.1629164,-0.7124714,2.9509106,0.7580442,-0.26465476,-0.14889148,0.4488976,0.3350882,-0.329847,-1.4860686,-0.21055208,-0.57857084,-0.8102061,0.9366714,0.933985,-0.43881717,0.9176722,-0.087171204,-1.2584916,1.3608899,0.10036836,1.123664,-1.4143662,l7,c1ccc(-c2ccccc2)cc1,CC(=NO)C(=O)c1ccc(-c2ccccc2F)cc1
2.161113,0.09963485,0.14599435,-0.21805018,-0.53970855,-0.2608897,-1.0849063,1.4708322,-0.7627278,-0.14650674,-0.17818996,-0.32707706,2.8319685,0.8308376,-0.26323533,1.1586663,1.1839002,0.008182973,-0.4961145,0.52199185,-0.72932863,-1.207363,0.029497636,-0.9516103,-1.318667,0.4806953,-0.42843238,-0.8802708,-0.9323643,0.7823933,0.73054636,-1.710812,l7,c1ccc(-c2ccccc2)cc1,CCCCCCCCCC(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cc1cc(OCC(O)CO)ccc1-c1ccc(OCC(O)CO)cc1
0.7779297,1.068951,-1.3912412,-0.47885528,1.3274353,-0.6097599,-0.7164599,0.92252487,-0.7358749,-0.6371594,-0.59536266,2.61325,-0.34509706,0.042347778,0.5633821,0.12575896,-0.14227746,0.17611338,-1.277377,-0.9902212,-0.8957826,-1.3190138,0.8171558,0.37751848,-0.30703837,0.56962067,0.0060813907,-1.4582659,0.90574425,0.30674073,2.3354151,-1.0361809,l7,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(C(O)CN)cc2)c1C
0.7087876,0.51565844,-1.5285419,0.048889644,1.8125567,-0.5126248,-0.58322495,0.93231606,-0.99303013,-1.1696259,-0.36004686,2.2456543,-0.37896413,0.24532878,0.20636278,0.13737807,-0.11474452,-0.089715965,-1.3206718,-0.5102221,-0.7307044,-1.4895496,1.7268399,0.6683957,-0.4346248,1.16859,-0.32318518,-1.1561699,0.92772484,0.24576186,1.5041819,-1.3987788,l7,c1ccc(-c2ccccc2)cc1,N#Cc1cc(-c2ccc(O)cc2)ccc1N
0.8903852,0.8341191,-1.4113858,-0.7359503,1.2793413,-0.6960877,-0.88485295,0.7194043,-0.9434515,-1.1485102,-0.35530517,2.7394357,1.0053557,0.514819,-0.29848665,0.6906009,0.44372416,-0.6056843,-1.220336,-0.956589,-0.9205325,-0.2955407,0.8779555,0.433947,-0.7199208,0.40374815,-0.053859822,-1.603462,1.085198,0.51355076,1.4796014,-1.0612307,l7,c1ccc(-c2ccccc2)cc1,CC(Cc1ccc(-c2ccccc2F)cc1)C(=O)O
1.7984806,1.2789234,-1.1769114,0.5411643,1.0104703,0.40943608,-0.67413646,0.5991675,-0.4502986,-0.59564704,-0.61806583,1.8211554,0.59688467,-0.7527848,-0.13460547,0.44569764,0.35037205,-0.10894675,-0.9301132,-1.545342,-1.2538887,-1.409617,1.1607827,0.35077593,-0.46372095,0.5214945,-0.26266447,-1.490908,0.5172748,-0.33223844,2.1540294,-1.3562219,l7,c1ccc(-c2ccccc2)cc1,CCCNCc1ccccc1-c1ccc(Cl)cc1Cl
0.7434349,1.0852134,-1.1244463,-1.2613801,0.48627242,-0.65523124,-0.4618074,0.7034959,-0.7513733,-1.2230345,-0.74343896,2.6853871,-0.19758129,0.4191123,0.054912392,0.7783487,0.07995261,0.008542439,-1.7834967,-0.75219584,-0.87000126,-0.5923232,0.8778828,0.3228147,-0.02237701,0.57506025,0.000946076,-1.2580533,0.9429951,0.8342156,2.215531,-1.1173768,l7,c1ccc(-c2ccccc2)cc1,CCC(C)c1ccc(-c2cccc(C(=O)O)c2C)cc1
0.9159489,0.8343586,-1.7478154,-0.8969467,0.18025169,-0.8646946,-0.36524972,0.48688945,-1.2607303,-1.9364054,-0.15622118,2.2595544,0.011031611,1.564971,0.10946657,0.3690798,0.8559721,-0.3136434,-1.1819205,-0.23008779,-1.0001231,0.38540143,0.79236734,0.2802154,-0.32745063,0.8973827,0.050554063,-1.0788041,1.1304855,0.61182946,1.3038241,-1.6794895,l7,c1ccc(-c2ccccc2)cc1,COC(=O)c1ccc(F)c(-c2ccc(C(=O)O)cc2O)c1
0.5569228,0.97019655,-1.5661861,-0.24061535,0.907084,0.11870442,-1.0886322,0.5626352,-0.98337996,-1.3314278,-0.5291478,2.4310076,1.7265111,0.47097078,-0.14984605,0.90412843,-0.15837619,-0.8270432,-0.09405611,0.2400421,-1.0842425,-1.6646293,1.1764572,0.38789642,-1.0031327,0.6516462,-0.62698925,-0.92890537,0.97675157,0.5935022,0.940766,-1.3386129,l7,c1ccc(-c2ccccc2)cc1,Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1Br
0.601372,0.98464906,-1.6052399,-0.40225646,0.6559885,0.31116194,-0.8322885,0.6429004,-0.94081366,-0.79895407,-0.345447,2.399446,2.1923966,-0.053669643,-0.07043436,0.6368079,-0.22842701,-0.8312666,-0.2655791,-0.04526997,-1.1901975,-1.7494743,0.99183005,0.27743658,-0.5649762,0.5106973,-0.41232377,-0.9476026,0.83790034,0.6843882,1.2629598,-1.7057155,l7,c1ccc(-c2ccccc2)cc1,Cc1cc(F)ccc1-c1cccc(C(F)(F)F)c1
1.2048854,0.52699035,-1.6817315,-1.3261486,0.020632392,-1.2040418,-0.08301679,0.1177109,-1.2429017,-1.8041943,-0.08195037,2.0210307,0.17034386,1.3385104,0.22848053,0.26012468,1.9729574,-0.4066132,-1.3049451,-0.3051669,-0.24773493,0.5342493,0.66652954,0.28308827,-0.5840481,0.9718644,-0.13997585,-0.6508826,1.0286397,0.21996339,1.1076958,-1.610348,l7,c1ccc(-c2ccccc2)cc1,COC(=O)c1cccc(-c2cc(C(=O)O)cc([N+](=O)[O-])c2)c1
0.7301048,0.78956413,-1.6093665,0.18119593,1.8880049,-0.27889377,-0.58978885,0.7817112,-0.59506834,-1.2355417,-0.50433123,2.3279207,1.7190329,-0.4044137,0.35042033,0.69916815,-0.4124849,-0.79999393,-0.48459056,-0.34136337,-0.8660358,-1.6028671,1.0478923,0.6526251,-0.65357864,0.21479936,-0.3336772,-1.3869814,1.0612246,0.25683922,0.8056772,-1.407203,l7,c1ccc(-c2ccccc2)cc1,Nc1cccc(F)c1-c1ccccc1F
1.0402337,0.9112488,-1.4991801,-0.5026293,1.3407763,-0.8910146,-1.0881175,0.8828143,-0.8011534,-1.0745522,-0.59687316,2.7515624,0.18095364,-0.1691828,-0.26459202,0.6466042,-0.019138543,-0.3843184,-1.0199883,-1.0833664,-0.41740066,-0.8826462,1.5172557,0.34459805,-0.5471997,1.0035573,-0.1466369,-1.340368,1.2396545,0.1774939,1.3681842,-0.67657816,l7,c1ccc(-c2ccccc2)cc1,C=Cc1ccc(-c2ccc(CO)cc2)cc1
0.601594,0.8445807,-1.871029,-0.5676609,0.76877433,0.16268377,-0.35504243,0.11455089,-1.1903129,-1.1602749,-0.10356959,2.623741,-0.33394995,0.37636912,-0.018635247,0.37679985,0.4359351,-0.34440404,-1.2912523,-0.96768564,-1.0330709,-0.11816234,1.3161944,0.5490115,-0.5791088,0.9950386,-0.07414201,-1.2414925,1.2131072,0.26562274,1.98607,-1.3802799,l7,c1ccc(-c2ccccc2)cc1,COC(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1
2.0437145,1.2149063,-1.0344057,-0.31935894,1.113198,0.12037548,-1.1272442,0.8168513,-0.72624147,-0.38534185,-0.1493839,2.0580223,0.7924832,-0.8416258,-0.40845963,0.1761717,0.00271116,0.375337,-1.5084019,-1.1983643,-0.49903917,-1.331999,0.90519243,1.0178573,-0.7919563,1.0357885,-0.12519613,-1.3257914,0.30478987,-0.636547,1.5797296,-1.1477722,l7,c1ccc(-c2ccccc2)cc1,CCCCCCc1ccc(-c2ccc(SC#N)cc2)cc1
2.9554448,0.6183024,-0.23783778,-0.8426528,-0.69471145,-0.81128985,0.05623631,0.12212236,-1.6558735,-0.8026656,0.5769175,1.1344471,1.2948947,-0.25472385,-0.17917073,0.48833117,0.997902,0.28564784,-1.7849872,-0.34748188,-0.66342187,-0.06617478,0.7615748,-0.084055424,-0.75526345,1.3903843,-0.12650245,-1.2023503,-0.08071187,0.006054395,1.4585286,-1.5569139,l7,c1ccc(-c2ccccc2)cc1,C=C(C)COCCOc1ccc(-c2ccc(OC(=O)C(=C)C)c(F)c2)cc1OCCOC(=O)C(=C)C
1.3185029,1.153486,-0.91713524,0.07261924,0.21997051,0.60149854,-0.90990096,0.5043778,-0.8424052,-0.5643945,-0.58815986,2.5617409,1.9512551,-0.25001618,-0.358183,0.7157064,-0.44336388,-0.6465048,-0.73175675,-0.342239,-0.94297194,-1.7480423,0.868862,0.3714233,-0.36597735,0.3034957,-0.6817677,-1.7127323,0.47558454,0.22697003,1.745157,-1.0451005,l7,c1ccc(-c2ccccc2)cc1,CCC(NC)c1ccc(-c2c(F)ccc(Br)c2F)cc1
0.7504016,0.8829908,-1.3328943,-0.92541337,0.65139425,-0.23809911,-0.95764166,0.77525735,-0.9617613,-1.3134972,-0.89044493,2.3195074,1.4355593,0.78211004,-0.009049384,0.95437723,0.4813783,-0.7008636,-0.73156863,-0.153089,-0.97597545,-1.0486094,0.9224188,0.2586278,-0.6851453,0.5707924,-0.031454593,-1.0085536,1.1361834,0.7641542,1.2854122,-2.0065055,l7,c1ccc(-c2ccccc2)cc1,Cc1cc(C(=O)O)cc(-c2ccccc2C(F)(F)F)c1
1.1913245,0.8715312,-1.4188427,-0.8812415,0.1827427,-0.3262443,-0.3222582,0.54745513,-0.4049999,-1.2201488,-0.66134536,2.2362063,-0.49495187,1.0987096,0.21508232,0.24615313,1.1176301,-0.18715763,-1.6677014,-0.70402855,-1.133118,-0.023740439,0.99532425,0.33614364,-0.17269124,0.3241089,-0.44787446,-1.3107766,1.1545979,0.5810405,2.0270586,-1.747989,l7,c1ccc(-c2ccccc2)cc1,CN(C)C(=O)c1cccc(-c2cc(Cl)ccc2C(=O)O)c1
1.8075936,0.89470416,-1.2088245,-0.29458678,1.1545315,-0.42360166,-0.9391289,0.96736073,-0.67784333,-0.2843748,-0.2420273,2.2582123,0.8619958,-0.8780405,-0.24637903,0.4126219,0.17882834,-0.2886507,-1.3519888,-1.0817918,-0.6226492,-1.2556455,1.3102952,0.49927264,-0.7561219,0.96862954,-0.18209165,-1.2950125,0.4659743,-0.5340547,1.897615,-1.1148216,l7,c1ccc(-c2ccccc2)cc1,CCCCCCCc1ccc(-c2cccc(C#N)c2)cc1
2.0938537,0.97700524,-1.034149,-0.19810292,1.6950943,-0.7841372,-0.7052498,0.581085,-0.6411857,-0.56115144,-0.29454267,2.1268573,0.5454314,-0.9303796,-0.5103064,0.28802827,-0.060278013,-0.099145055,-1.2096506,-1.2081177,-0.60924196,-1.3268139,1.0998338,0.4878592,-0.667519,1.0058196,-0.058586314,-1.3374459,0.9161171,-0.1161448,1.61392,-1.0787551,l7,c1ccc(-c2ccccc2)cc1,CCCOc1cccc(-c2ccc(CN)cc2)c1
0.964962,1.2061183,-1.423574,-0.9096856,1.855509,-0.5547473,-0.29854342,0.23316033,-0.5107373,-0.7619166,-0.4705072,2.6263988,0.30945265,-0.3702057,0.024465092,0.16269429,0.003273856,-0.5749339,-0.9404554,-1.1759377,-0.7770402,-1.2794936,1.1386881,0.67281413,-0.65408456,0.5562243,-0.0071773906,-1.3622403,0.762362,0.5198163,1.9453719,-0.9100304,l7,c1ccc(-c2ccccc2)cc1,C[As+](C)(C)c1ccccc1-c1ccccc1
1.3986863,0.6285697,-1.2248466,-0.1300333,0.9688484,0.17288794,-0.84139025,0.40809333,-0.9208402,-0.98107004,-0.058939148,2.6261542,0.9276938,-0.46710202,-0.42606476,0.18293856,0.100971825,-0.44995594,-0.66082805,-0.95512944,-0.6316466,-1.17437,1.3228928,1.002555,-0.8316951,1.211374,-0.38672885,-1.393073,1.0571634,-0.8412386,1.6055852,-1.2394619,l7,c1ccc(-c2ccccc2)cc1,N#Cc1ccc(-c2ccc(OCCBr)cc2)cc1
1.0843986,0.77635586,-1.7033557,-0.3972926,1.3588103,-0.04639642,-0.6502097,0.30625522,-0.80800486,-0.9508681,0.12924498,2.7568758,1.1389163,-0.25436538,-0.30608383,0.32461935,-0.32248783,-0.8120781,-0.5445347,-0.5455221,-0.89254224,-1.4628762,0.8282994,1.0728738,-0.6355642,0.76969796,-0.0075918892,-1.3994116,1.5374724,0.159948,0.8565083,-1.3610916,l7,c1ccc(-c2ccccc2)cc1,COc1ccc(-c2ccc(F)cc2)c(F)c1
1.9641813,1.3157349,-1.1093068,-0.22148441,1.2440052,-0.5908695,-0.792528,0.57715917,-0.39507225,-0.55394393,-0.44327503,2.392325,0.7158789,-0.60111165,-0.125276,0.103144385,0.4493638,0.29952183,-1.9981985,-1.1183685,-0.67481446,-1.5869325,0.6408192,0.45398882,-0.46883577,0.7755144,-0.14904894,-0.11188553,0.14144747,0.06678523,1.4760069,-1.6749249,l7,c1ccc(-c2ccccc2)cc1,CNCCN(C)S(=O)(=O)c1cccc(-c2ccccc2)c1
1.6567705,1.0087997,-0.90968686,-0.5545978,0.7336697,-0.38168332,-0.87586534,0.5438135,-1.2795845,-1.200588,-0.5383214,2.2804785,0.2946518,0.4929997,-0.0834709,0.70937335,1.0969828,0.76435566,-1.6118474,-0.81734174,-1.0562463,-0.20420085,0.77681756,0.3719879,-0.49254423,0.49821478,-0.37022725,-1.6938183,0.58291787,-0.12814198,1.7845993,-1.3982649,l7,c1ccc(-c2ccccc2)cc1,CCNC(=O)SC(C(=O)O)c1ccc(-c2ccccc2)cc1Cl
0.47936994,1.331767,-1.3836322,-0.09607115,1.0285779,-0.1664879,-0.4334131,0.42950666,-0.7856926,-0.2742288,-0.80171365,2.7458827,0.15557419,-0.51967174,-0.016167503,0.1578131,-0.058131456,-0.32918203,-0.86516,-1.4825276,-1.001195,-1.4434713,0.9609825,0.41792014,0.26014954,0.6331051,-0.23725072,-1.3355292,0.9555711,0.23081322,2.4333472,-0.9908541,l7,c1ccc(-c2ccccc2)cc1,Cc1ccc(-c2cc(C(C)N)ccc2Cl)cc1
1.7400967,0.8259046,-1.8142167,-0.8974173,0.3817518,-0.98663807,-0.084776215,-0.091390416,-1.0097092,-1.5475714,0.41822743,2.5382886,0.14980675,1.0992588,0.14874071,0.197352,0.07312993,-0.27407366,-1.031428,-0.40975222,-1.0366092,-1.1450281,0.89441174,0.38970506,-0.36339492,1.0193738,0.24467501,-0.8938268,0.922447,0.6855487,1.292949,-1.4358351,l7,c1ccc(-c2ccccc2)cc1,COc1ccc(F)cc1-c1cc(C=O)c(O)c(OC)c1
2.2447996,0.341332,-1.3282514,-0.3737294,1.0366321,-0.21891794,-0.43058544,0.9586677,-0.7957732,-0.6534402,-0.24093997,1.7272232,0.62404823,-0.10272918,-0.5853064,0.16267979,1.176465,-0.37369168,-1.5958867,-1.1547903,-0.994886,-0.54688114,0.96008486,0.73087,-1.0575087,1.313305,0.3470368,-1.3612988,0.28191555,-0.36253235,1.6573917,-1.3853036,l7,c1ccc(-c2ccccc2)cc1,CCCCCCOc1ccc(-c2ccc(C(=O)O)cc2)cc1.Cl
1.7159609,0.94095916,-1.5606602,-0.68091017,1.0760688,-0.99052,-0.93637365,1.114969,-0.67491436,-1.1047764,-0.61988723,2.0312734,0.16953455,0.2972622,0.15924183,0.61234283,0.7897344,0.3689214,-1.4448566,-0.41770333,-0.78056186,-1.2905982,1.0197805,-0.15307432,-0.8602313,0.8497444,-0.05678986,-0.20266546,-0.09106377,0.45396727,1.892366,-1.6265434,l7,c1ccc(-c2ccccc2)cc1,CCCCc1ccc(O)c(S(=O)(=O)O)c1-c1ccccc1
0.7371215,0.8684035,-1.4118514,0.37612024,0.0055110855,1.763805,-0.7457017,0.27555832,-0.7895702,-0.6951683,-0.5533442,1.3825539,1.2724396,0.019401256,0.13938178,0.881139,0.39134255,-0.5487198,0.1500028,-0.2231497,-1.4728299,-1.413844,1.2959088,-0.08368164,-0.8501212,0.25232914,-1.0782031,-1.0317581,0.5241523,0.013125033,2.427072,-1.8774208,l7,c1ccc(-c2ccccc2)cc1,FC(F)(F)c1cc(CBr)ccc1-c1c(Cl)cc(Cl)cc1Cl
